,notreid,fungi_class
74901,223271,Fungi
74902,223272,Fungi
74903,223273,Fungi
74904,223274,Fungi
74905,223280,Fungi
74906,223291,Fungi
74907,223297,Fungi
74908,223298,Fungi
74909,223299,Fungi
74910,223302,Fungi
74911,223303,Fungi
74912,223304,Fungi
74913,223306,Fungi
74914,223311,Fungi
74915,223313,Fungi
74916,223314,Fungi
74917,223315,Fungi
74918,223316,Fungi
74919,223317,Fungi
74920,223318,Fungi
74921,223319,Fungi
74922,223331,Fungi
74923,223333,Fungi
74924,223334,Fungi
74925,223335,Fungi
74926,223338,Fungi
74927,223341,Fungi
74928,223345,Fungi
74929,223346,Fungi
74930,223347,Fungi
74931,223348,Fungi
74932,223351,Fungi
74933,223352,Fungi
74934,223353,Fungi
74935,223354,Fungi
74936,223355,Fungi
74937,223357,Fungi
74938,223358,Fungi
74939,223359,Fungi
74940,223362,Fungi
74941,223363,Fungi
74942,223364,Fungi
74943,223366,Fungi
74944,223367,Fungi
74945,223368,Fungi
74946,223379,Fungi
74947,223380,Fungi
74948,223391,Fungi
74949,223404,Fungi
74950,223406,Fungi
74951,223407,Fungi
74952,223410,Fungi
74953,223411,Fungi
74954,223412,Fungi
74955,223415,Fungi
74956,223416,Fungi
74957,223418,Fungi
74958,223419,Fungi
74959,223420,Fungi
74960,223421,Fungi
74961,223422,Fungi
74962,223423,Fungi
74963,223424,Fungi
74964,223425,Fungi
74965,223426,Fungi
74966,223427,Fungi
74967,223428,Fungi
74968,223430,Fungi
74969,223431,Fungi
74970,223433,Fungi
74971,223434,Fungi
74972,223435,Fungi
74973,223437,Fungi
74974,223438,Fungi
74975,223439,Fungi
74976,223440,Fungi
74977,223441,Fungi
74978,223442,Fungi
74979,223444,Fungi
74980,223447,Fungi
74981,223448,NotFungi
74982,223449,Fungi
74983,223450,Fungi
74984,223451,Fungi
74985,223457,Fungi
74986,223458,Fungi
74987,223459,Fungi
74988,223460,Fungi
74989,223461,Fungi
74990,223462,Fungi
74991,223468,Fungi
74992,223469,Fungi
74993,223477,Fungi
74994,223486,Fungi
74995,223487,Fungi
74996,223504,Fungi
74997,223505,Fungi
74998,223506,Fungi
74999,223507,Fungi
75000,223508,Fungi
75001,223521,Fungi
75002,223527,Fungi
75003,223528,Fungi
75004,223529,Fungi
75005,223532,Fungi
75006,223533,Fungi
75007,223537,Fungi
75008,223543,Fungi
75009,223544,Fungi
75010,223554,Fungi
75011,223555,Fungi
75012,223556,Fungi
75013,223559,Fungi
75014,223561,Fungi
75015,223562,Fungi
75016,223563,Fungi
75017,223564,Fungi
75018,223565,Fungi
75019,223566,Fungi
75020,223567,Fungi
75021,223568,Fungi
75022,223569,Fungi
75023,223570,Fungi
75024,223571,Fungi
75025,223596,Fungi
75026,223597,Fungi
75027,223599,Fungi
75028,223605,Fungi
75029,223606,Fungi
75030,223607,Fungi
75031,223616,Fungi
75032,223617,Fungi
75033,223618,Fungi
75034,223619,Fungi
75035,223620,Fungi
75036,223621,Fungi
75037,223622,Fungi
75038,223623,Fungi
75039,223628,Fungi
75040,223634,Fungi
75041,223641,Fungi
75042,223642,Fungi
75043,223643,Fungi
75044,223644,Fungi
75045,223645,Fungi
75046,223648,Fungi
75047,223653,Fungi
75048,223664,Fungi
75049,223665,NotFungi
75050,223666,Fungi
75051,223669,Fungi
75052,223670,Fungi
75053,223675,Fungi
75054,223676,Fungi
75055,223677,Fungi
75056,223678,Fungi
75057,223679,Fungi
75058,223680,Fungi
75059,223686,Fungi
75060,223687,Fungi
75061,223688,Fungi
75062,223690,Fungi
75063,223691,Fungi
75064,223692,Fungi
75065,223693,Fungi
75066,223694,Fungi
75067,223695,Fungi
75068,223702,Fungi
75069,223703,Fungi
75070,223704,Fungi
75071,223709,Fungi
75072,223710,Fungi
75073,223712,Fungi
75074,223713,Fungi
75075,223716,Fungi
75076,223717,Fungi
75077,223718,Fungi
75078,223719,Fungi
75079,223720,Fungi
75080,223721,Fungi
75081,223751,Fungi
75082,223756,Fungi
75083,223778,Fungi
75084,223779,Fungi
75085,223780,Fungi
75086,223791,Fungi
75087,223792,Fungi
75088,223793,Fungi
75089,223794,Fungi
75090,223808,Fungi
75091,223810,Fungi
75092,223811,Fungi
75093,223813,Fungi
75094,223814,Fungi
75095,223815,Fungi
75096,223816,Fungi
75097,223825,Fungi
75098,223826,Fungi
75099,223827,Fungi
75100,223829,Fungi
75101,223830,Fungi
75102,223831,Fungi
75103,223832,Fungi
75104,223846,Fungi
75105,223858,Fungi
75106,223859,Fungi
75107,223862,Fungi
75108,223863,Fungi
75109,223864,Fungi
75110,223867,Fungi
75111,223875,Fungi
75112,223876,Fungi
75113,223890,Fungi
75114,223891,Fungi
75115,223894,Fungi
75116,223895,Fungi
75117,223896,Fungi
75118,223897,Fungi
75119,223898,Fungi
75120,223907,Fungi
75121,223908,Fungi
75122,223909,Fungi
75123,223910,Fungi
75124,223911,Fungi
75125,223912,Fungi
75126,223913,Fungi
75127,223914,Fungi
75128,223917,Fungi
75129,223929,Fungi
75130,223930,Fungi
75131,223942,Fungi
75132,223943,Fungi
75133,223946,Fungi
75134,223948,Fungi
75135,223949,Fungi
75136,223950,Fungi
75137,223974,Fungi
75138,223975,Fungi
75139,223986,Fungi
75140,223997,Fungi
75141,223998,Fungi
75142,223999,Fungi
75143,224003,Fungi
75144,224004,Fungi
75145,224005,Fungi
75146,224006,Fungi
75147,224011,Fungi
75148,224012,Fungi
75149,224023,Fungi
75150,224024,Fungi
75151,224048,Fungi
75152,224049,Fungi
75153,224066,Fungi
75154,224067,Fungi
75155,224068,Fungi
75156,224069,Fungi
75157,224070,Fungi
75158,224080,Fungi
75159,224081,Fungi
75160,224095,Fungi
75161,224096,Fungi
75162,224097,Fungi
75163,224102,Fungi
75164,224103,Fungi
75165,224104,Fungi
75166,224105,Fungi
75167,224112,Fungi
75168,224122,Fungi
75169,224123,Fungi
75170,224124,Fungi
75171,224136,Fungi
75172,224150,Fungi
75173,224151,Fungi
75174,224152,Fungi
75175,224153,Fungi
75176,224154,Fungi
75177,224155,Fungi
75178,224183,Fungi
75179,224184,Fungi
75180,224198,Fungi
75181,224199,Fungi
75182,224200,Fungi
75183,224201,Fungi
75184,224205,Fungi
75185,224206,Fungi
75186,224207,Fungi
75187,224221,Fungi
75188,224222,Fungi
75189,224227,Fungi
75190,224228,Fungi
75191,224233,Fungi
75192,224234,Fungi
75193,224235,Fungi
75194,224236,Fungi
75195,224241,Fungi
75196,224242,Fungi
75197,224243,Fungi
75198,224244,Fungi
75199,224246,Fungi
75200,224247,Fungi
75201,224271,Fungi
75202,224272,Fungi
75203,224276,Fungi
75204,224284,Fungi
75205,224287,Fungi
75206,224288,Fungi
75207,224289,Fungi
75208,224290,Fungi
75209,224291,Fungi
75210,224292,Fungi
75211,224293,Fungi
75212,224294,Fungi
75213,224295,Fungi
75214,224303,Fungi
75215,224304,Fungi
75216,224305,Fungi
75217,224306,Fungi
75218,224320,Fungi
75219,224325,Fungi
75220,224326,Fungi
75221,224327,Fungi
75222,224328,Fungi
75223,224329,Fungi
75224,224330,Fungi
75225,224331,Fungi
75226,224336,Fungi
75227,224337,Fungi
75228,224338,Fungi
75229,224339,Fungi
75230,224344,Fungi
75231,224345,Fungi
75232,224346,Fungi
75233,224347,Fungi
75234,224348,Fungi
75235,224349,Fungi
75236,224350,Fungi
75237,224351,Fungi
75238,224352,Fungi
75239,224353,Fungi
75240,224354,Fungi
75241,224355,Fungi
75242,224356,Fungi
75243,224358,Fungi
75244,224361,Fungi
75245,224362,Fungi
75246,224365,Fungi
75247,224367,Fungi
75248,224368,Fungi
75249,224369,Fungi
75250,224370,Fungi
75251,224371,Fungi
75252,224400,Fungi
75253,224401,Fungi
75254,224404,Fungi
75255,224408,Fungi
75256,224409,Fungi
75257,224411,Fungi
75258,224412,Fungi
75259,224413,Fungi
75260,224414,Fungi
75261,224419,Fungi
75262,224420,Fungi
75263,224421,Fungi
75264,224422,Fungi
75265,224443,Fungi
75266,224444,Fungi
75267,224445,Fungi
75268,224446,Fungi
75269,224448,Fungi
75270,224449,Fungi
75271,224450,Fungi
75272,224451,Fungi
75273,224452,Fungi
75274,224453,Fungi
75275,224454,Fungi
75276,224457,Fungi
75277,224458,Fungi
75278,224459,Fungi
75279,224460,Fungi
75280,224461,NotFungi
75281,224462,Fungi
75282,224463,Fungi
75283,224464,Fungi
75284,224465,Fungi
75285,224466,Fungi
75286,224467,Fungi
75287,224468,Fungi
75288,224469,Fungi
75289,224470,Fungi
75290,224473,Fungi
75291,224474,Fungi
75292,224475,Fungi
75293,224476,Fungi
75294,224478,Fungi
75295,224479,Fungi
75296,224484,Fungi
75297,224495,Fungi
75298,224503,Fungi
75299,224504,Fungi
75300,224505,Fungi
75301,224508,Fungi
75302,224516,Fungi
75303,224517,Fungi
75304,224518,Fungi
75305,224519,Fungi
75306,224520,Fungi
75307,224533,Fungi
75308,224534,Fungi
75309,224535,Fungi
75310,224536,Fungi
75311,224541,Fungi
75312,224542,Fungi
75313,224544,Fungi
75314,224548,Fungi
75315,224549,Fungi
75316,224555,Fungi
75317,224558,Fungi
75318,224559,Fungi
75319,224572,Fungi
75320,224573,Fungi
75321,224579,Fungi
75322,224580,Fungi
75323,224581,Fungi
75324,224582,Fungi
75325,224583,Fungi
75326,224584,Fungi
75327,224585,Fungi
75328,224586,Fungi
75329,224587,Fungi
75330,224598,Fungi
75331,224599,Fungi
75332,224600,Fungi
75333,224601,Fungi
75334,224606,Fungi
75335,224607,Fungi
75336,224608,Fungi
75337,224616,Fungi
75338,224618,Fungi
75339,224620,Fungi
75340,224643,Fungi
75341,224650,Fungi
75342,224651,Fungi
75343,224652,Fungi
75344,224658,Fungi
75345,224659,Fungi
75346,224660,Fungi
75347,224661,Fungi
75348,224662,Fungi
75349,224663,Fungi
75350,224664,Fungi
75351,224665,Fungi
75352,224672,Fungi
75353,224673,Fungi
75354,224674,Fungi
75355,224681,Fungi
75356,224682,Fungi
75357,224690,Fungi
75358,224717,Fungi
75359,224718,Fungi
75360,224719,Fungi
75361,224720,Fungi
75362,224721,Fungi
75363,224722,Fungi
75364,224723,Fungi
75365,224724,Fungi
75366,224725,Fungi
75367,224728,Fungi
75368,224736,Fungi
75369,224737,Fungi
75370,224738,Fungi
75371,224739,Fungi
75372,224750,Fungi
75373,224751,Fungi
75374,224752,Fungi
75375,224753,Fungi
75376,224756,Fungi
75377,224767,Fungi
75378,224768,Fungi
75379,224773,Fungi
75380,224782,Fungi
75381,224783,Fungi
75382,224791,Fungi
75383,224792,Fungi
75384,224793,Fungi
75385,224794,Fungi
75386,224795,Fungi
75387,224796,Fungi
75388,224797,Fungi
75389,224798,Fungi
75390,224799,Fungi
75391,224810,Fungi
75392,224811,Fungi
75393,224812,Fungi
75394,224813,Fungi
75395,224814,Fungi
75396,224823,Fungi
75397,224830,Fungi
75398,224836,Fungi
75399,224839,Fungi
75400,224840,Fungi
75401,224841,Fungi
75402,224842,Fungi
75403,224843,Fungi
75404,224851,Fungi
75405,224852,Fungi
75406,224853,Fungi
75407,224854,Fungi
75408,224856,Fungi
75409,224857,Fungi
75410,224859,Fungi
75411,224860,Fungi
75412,224862,Fungi
75413,224863,Fungi
75414,224864,Fungi
75415,224875,Fungi
75416,224876,Fungi
75417,224878,Fungi
75418,224879,Fungi
75419,224880,Fungi
75420,224881,Fungi
75421,224882,Fungi
75422,224883,Fungi
75423,224884,Fungi
75424,224885,Fungi
75425,224889,Fungi
75426,224890,Fungi
75427,224898,Fungi
75428,224901,Fungi
75429,224902,Fungi
75430,224903,Fungi
75431,224904,Fungi
75432,224914,Fungi
75433,224915,Fungi
75434,224916,Fungi
75435,224917,Fungi
75436,224933,Fungi
75437,224948,Fungi
75438,224949,Fungi
75439,224950,Fungi
75440,224951,Fungi
75441,224952,Fungi
75442,224953,Fungi
75443,224955,Fungi
75444,224956,Fungi
75445,224957,Fungi
75446,224958,Fungi
75447,224959,Fungi
75448,224966,Fungi
75449,224967,Fungi
75450,224968,Fungi
75451,224969,Fungi
75452,224981,Fungi
75453,224982,Fungi
75454,224992,Fungi
75455,224993,Fungi
75456,225005,Fungi
75457,225008,Fungi
75458,225011,Fungi
75459,225012,Fungi
75460,225013,Fungi
75461,225021,Fungi
75462,225022,Fungi
75463,225023,Fungi
75464,225024,Fungi
75465,225028,Fungi
75466,225035,Fungi
75467,225036,Fungi
75468,225039,Fungi
75469,225043,Fungi
75470,225044,Fungi
75471,225045,Fungi
75472,225046,Fungi
75473,225055,Fungi
75474,225058,Fungi
75475,225059,Fungi
75476,225060,Fungi
75477,225061,Fungi
75478,225065,Fungi
75479,225066,NotFungi
75480,225068,Fungi
75481,225085,Fungi
75482,225091,Fungi
75483,225092,Fungi
75484,225093,Fungi
75485,225094,Fungi
75486,225095,Fungi
75487,225097,Fungi
75488,225098,NotFungi
75489,225099,Fungi
75490,225100,Fungi
75491,225106,Fungi
75492,225117,Fungi
75493,225125,Fungi
75494,225131,Fungi
75495,225132,Fungi
75496,225133,Fungi
75497,225135,Fungi
75498,225136,Fungi
75499,225137,Fungi
75500,225138,Fungi
75501,225139,Fungi
75502,225140,Fungi
75503,225141,Fungi
75504,225144,Fungi
75505,225171,Fungi
75506,225172,Fungi
75507,225173,Fungi
75508,225183,Fungi
75509,225184,Fungi
75510,225191,Fungi
75511,225192,Fungi
75512,225193,Fungi
75513,225194,Fungi
75514,225195,Fungi
75515,225196,Fungi
75516,225197,Fungi
75517,225202,Fungi
75518,225203,Fungi
75519,225204,Fungi
75520,225205,Fungi
75521,225206,Fungi
75522,225226,Fungi
75523,225227,Fungi
75524,225236,Fungi
75525,225243,Fungi
75526,225245,Fungi
75527,225247,Fungi
75528,225248,Fungi
75529,225249,Fungi
75530,225250,Fungi
75531,225254,Fungi
75532,225255,Fungi
75533,225256,Fungi
75534,225259,Fungi
75535,225260,Fungi
75536,225261,Fungi
75537,225262,Fungi
75538,225263,Fungi
75539,225265,Fungi
75540,225266,Fungi
75541,225267,Fungi
75542,225268,Fungi
75543,225269,Fungi
75544,225299,Fungi
75545,225305,Fungi
75546,225306,Fungi
75547,225307,Fungi
75548,225312,Fungi
75549,225313,Fungi
75550,225318,Fungi
75551,225319,Fungi
75552,225320,Fungi
75553,225335,Fungi
75554,225344,Fungi
75555,225345,Fungi
75556,225346,Fungi
75557,225348,Fungi
75558,225351,Fungi
75559,225352,Fungi
75560,225356,Fungi
75561,225357,Fungi
75562,225366,Fungi
75563,225367,Fungi
75564,225368,Fungi
75565,225374,Fungi
75566,225375,Fungi
75567,225384,Fungi
75568,225387,Fungi
75569,225388,Fungi
75570,225389,Fungi
75571,225390,Fungi
75572,225398,Fungi
75573,225399,Fungi
75574,225408,Fungi
75575,225409,Fungi
75576,225412,Fungi
75577,225413,Fungi
75578,225414,Fungi
75579,225415,Fungi
75580,225416,Fungi
75581,225423,Fungi
75582,225424,Fungi
75583,225425,Fungi
75584,225430,Fungi
75585,225431,Fungi
75586,225432,Fungi
75587,225433,Fungi
75588,225442,Fungi
75589,225459,Fungi
75590,225460,Fungi
75591,225462,Fungi
75592,225463,Fungi
75593,225464,Fungi
75594,225473,Fungi
75595,225474,Fungi
75596,225475,Fungi
75597,225481,Fungi
75598,225482,Fungi
75599,225485,Fungi
75600,225486,Fungi
75601,225487,Fungi
75602,225488,Fungi
75603,225510,Fungi
75604,225511,Fungi
75605,225512,Fungi
75606,225513,Fungi
75607,225522,Fungi
75608,225523,Fungi
75609,225524,Fungi
75610,225526,NotFungi
75611,225527,Fungi
75612,225529,Fungi
75613,225531,Fungi
75614,225543,Fungi
75615,225552,Fungi
75616,225562,Fungi
75617,225563,Fungi
75618,225564,Fungi
75619,225565,Fungi
75620,225567,Fungi
75621,225568,Fungi
75622,225576,Fungi
75623,225577,Fungi
75624,225596,Fungi
75625,225597,Fungi
75626,225598,Fungi
75627,225599,Fungi
75628,225600,Fungi
75629,225601,Fungi
75630,225604,Fungi
75631,225611,Fungi
75632,225615,Fungi
75633,225616,Fungi
75634,225617,Fungi
75635,225629,Fungi
75636,225630,Fungi
75637,225631,Fungi
75638,225632,Fungi
75639,225633,Fungi
75640,225634,Fungi
75641,225640,Fungi
75642,225641,Fungi
75643,225642,Fungi
75644,225647,Fungi
75645,225655,Fungi
75646,225656,Fungi
75647,225657,Fungi
75648,225658,Fungi
75649,225659,Fungi
75650,225661,Fungi
75651,225665,Fungi
75652,225681,Fungi
75653,225682,Fungi
75654,225683,Fungi
75655,225691,Fungi
75656,225694,Fungi
75657,225695,Fungi
75658,225696,Fungi
75659,225700,Fungi
75660,225702,Fungi
75661,225703,Fungi
75662,225705,Fungi
75663,225707,Fungi
75664,225708,Fungi
75665,225709,Fungi
75666,225710,Fungi
75667,225711,Fungi
75668,225712,Fungi
75669,225713,Fungi
75670,225714,Fungi
75671,225715,Fungi
75672,225716,Fungi
75673,225717,Fungi
75674,225718,Fungi
75675,225719,Fungi
75676,225720,Fungi
75677,225721,Fungi
75678,225723,Fungi
75679,225724,Fungi
75680,225725,Fungi
75681,225733,Fungi
75682,225734,Fungi
75683,225735,Fungi
75684,225736,Fungi
75685,225737,Fungi
75686,225738,Fungi
75687,225739,Fungi
75688,225740,Fungi
75689,225741,Fungi
75690,225742,Fungi
75691,225743,Fungi
75692,225751,Fungi
75693,225752,Fungi
75694,225753,Fungi
75695,225755,Fungi
75696,225756,Fungi
75697,225757,Fungi
75698,225758,Fungi
75699,225759,Fungi
75700,225760,Fungi
75701,225770,Fungi
75702,225771,Fungi
75703,225772,Fungi
75704,225775,Fungi
75705,225776,Fungi
75706,225777,Fungi
75707,225780,Fungi
75708,225792,Fungi
75709,225793,Fungi
75710,225795,Fungi
75711,225796,Fungi
75712,225797,Fungi
75713,225799,Fungi
75714,225800,Fungi
75715,225801,Fungi
75716,225805,Fungi
75717,225814,Fungi
75718,225818,Fungi
75719,225819,Fungi
75720,225820,Fungi
75721,225839,Fungi
75722,225841,Fungi
75723,225842,Fungi
75724,225847,Fungi
75725,225848,Fungi
75726,225849,Fungi
75727,225855,Fungi
75728,225864,Fungi
75729,225865,Fungi
75730,225866,Fungi
75731,225870,Fungi
75732,225871,Fungi
75733,225875,Fungi
75734,225876,Fungi
75735,225877,Fungi
75736,225881,Fungi
75737,225882,Fungi
75738,225883,Fungi
75739,225884,Fungi
75740,225895,Fungi
75741,225900,Fungi
75742,225908,Fungi
75743,225909,Fungi
75744,225911,Fungi
75745,225912,Fungi
75746,225913,Fungi
75747,225915,Fungi
75748,225919,Fungi
75749,225920,Fungi
75750,225922,Fungi
75751,225923,Fungi
75752,225924,Fungi
75753,225925,Fungi
75754,225932,Fungi
75755,225933,Fungi
75756,225934,Fungi
75757,225935,Fungi
75758,225938,Fungi
75759,225939,Fungi
75760,225940,Fungi
75761,225941,Fungi
75762,225952,Fungi
75763,225953,Fungi
75764,225956,Fungi
75765,225958,Fungi
75766,225959,Fungi
75767,225960,Fungi
75768,225961,Fungi
75769,225969,Fungi
75770,225970,Fungi
75771,225975,Fungi
75772,225976,Fungi
75773,225979,Fungi
75774,225980,Fungi
75775,225981,Fungi
75776,225987,Fungi
75777,225988,Fungi
75778,225989,Fungi
75779,225990,Fungi
75780,225991,Fungi
75781,225992,Fungi
75782,225993,Fungi
75783,225994,Fungi
75784,225995,Fungi
75785,225996,Fungi
75786,225997,Fungi
75787,225998,Fungi
75788,225999,Fungi
75789,226001,Fungi
75790,226002,Fungi
75791,226003,Fungi
75792,226004,Fungi
75793,226005,Fungi
75794,226006,Fungi
75795,226007,Fungi
75796,226021,Fungi
75797,226025,NotFungi
75798,226026,NotFungi
75799,226027,Fungi
75800,226028,NotFungi
75801,226029,NotFungi
75802,226030,NotFungi
75803,226031,NotFungi
75804,226032,NotFungi
75805,226033,NotFungi
75806,226034,NotFungi
75807,226035,Fungi
75808,226036,NotFungi
75809,226037,Fungi
75810,226038,Fungi
75811,226039,Fungi
75812,226040,Fungi
75813,226044,Fungi
75814,226053,Fungi
75815,226054,Fungi
75816,226059,Fungi
75817,226060,Fungi
75818,226066,Fungi
75819,226067,Fungi
75820,226068,Fungi
75821,226069,Fungi
75822,226070,Fungi
75823,226071,Fungi
75824,226072,Fungi
75825,226074,Fungi
75826,226075,Fungi
75827,226076,Fungi
75828,226083,Fungi
75829,226091,Fungi
75830,226092,Fungi
75831,226096,Fungi
75832,226097,Fungi
75833,226098,Fungi
75834,226099,Fungi
75835,226100,Fungi
75836,226111,Fungi
75837,226112,Fungi
75838,226114,Fungi
75839,226115,Fungi
75840,226135,Fungi
75841,226136,Fungi
75842,226145,Fungi
75843,226147,Fungi
75844,226148,Fungi
75845,226149,Fungi
75846,226150,Fungi
75847,226151,Fungi
75848,226152,Fungi
75849,226153,Fungi
75850,226154,Fungi
75851,226155,Fungi
75852,226162,Fungi
75853,226166,Fungi
75854,226167,Fungi
75855,226173,Fungi
75856,226176,Fungi
75857,226177,Fungi
75858,226178,Fungi
75859,226184,Fungi
75860,226186,Fungi
75861,226194,Fungi
75862,226195,Fungi
75863,226196,Fungi
75864,226204,Fungi
75865,226205,Fungi
75866,226218,Fungi
75867,226230,Fungi
75868,226237,Fungi
75869,226246,Fungi
75870,226247,Fungi
75871,226251,Fungi
75872,226252,Fungi
75873,226253,Fungi
75874,226254,Fungi
75875,226267,Fungi
75876,226268,Fungi
75877,226274,Fungi
75878,226279,Fungi
75879,226287,Fungi
75880,226298,Fungi
75881,226299,Fungi
75882,226307,Fungi
75883,226308,Fungi
75884,226312,Fungi
75885,226313,Fungi
75886,226314,Fungi
75887,226315,Fungi
75888,226316,Fungi
75889,226321,Fungi
75890,226322,Fungi
75891,226323,Fungi
75892,226324,Fungi
75893,226325,Fungi
75894,226342,Fungi
75895,226349,Fungi
75896,226350,Fungi
75897,226351,Fungi
75898,226352,Fungi
75899,226359,Fungi
75900,226365,Fungi
75901,226366,Fungi
75902,226367,Fungi
75903,226373,Fungi
75904,226374,Fungi
75905,226375,Fungi
75906,226389,Fungi
75907,226390,Fungi
75908,226398,Fungi
75909,226399,Fungi
75910,226411,Fungi
75911,226417,Fungi
75912,226428,Fungi
75913,226429,Fungi
75914,226430,Fungi
75915,226432,Fungi
75916,226433,Fungi
75917,226434,Fungi
75918,226436,Fungi
75919,226439,Fungi
75920,226440,Fungi
75921,226442,Fungi
75922,226443,Fungi
75923,226444,Fungi
75924,226471,Fungi
75925,226472,Fungi
75926,226473,Fungi
75927,226477,Fungi
75928,226480,Fungi
75929,226482,Fungi
75930,226483,Fungi
75931,226484,Fungi
75932,226492,Fungi
75933,226493,Fungi
75934,226497,Fungi
75935,226498,Fungi
75936,226499,Fungi
75937,226505,Fungi
75938,226506,Fungi
75939,226507,Fungi
75940,226511,Fungi
75941,226512,Fungi
75942,226542,Fungi
75943,226543,Fungi
75944,226544,Fungi
75945,226545,Fungi
75946,226548,Fungi
75947,226557,Fungi
75948,226558,Fungi
75949,226559,Fungi
75950,226566,Fungi
75951,226569,Fungi
75952,226570,Fungi
75953,226571,Fungi
75954,226572,Fungi
75955,226573,Fungi
75956,226578,Fungi
75957,226579,Fungi
75958,226582,Fungi
75959,226583,Fungi
75960,226584,Fungi
75961,226585,Fungi
75962,226586,Fungi
75963,226594,Fungi
75964,226595,Fungi
75965,226603,Fungi
75966,226604,Fungi
75967,226607,Fungi
75968,226608,Fungi
75969,226609,Fungi
75970,226610,Fungi
75971,226611,Fungi
75972,226616,Fungi
75973,226619,Fungi
75974,226633,Fungi
75975,226634,Fungi
75976,226635,Fungi
75977,226636,Fungi
75978,226637,Fungi
75979,226645,Fungi
75980,226651,Fungi
75981,226652,Fungi
75982,226653,Fungi
75983,226654,Fungi
75984,226657,Fungi
75985,226667,Fungi
75986,226668,Fungi
75987,226672,Fungi
75988,226673,Fungi
75989,226676,Fungi
75990,226677,Fungi
75991,226678,Fungi
75992,226683,Fungi
75993,226684,Fungi
75994,226685,Fungi
75995,226686,Fungi
75996,226689,Fungi
75997,226690,Fungi
75998,226691,Fungi
75999,226701,Fungi
76000,226702,Fungi
76001,226703,Fungi
76002,226704,Fungi
76003,226705,Fungi
76004,226706,Fungi
76005,226713,Fungi
76006,226714,Fungi
76007,226715,Fungi
76008,226724,Fungi
76009,226725,Fungi
76010,226726,Fungi
76011,226727,Fungi
76012,226728,Fungi
76013,226736,Fungi
76014,226739,Fungi
76015,226740,Fungi
76016,226747,Fungi
76017,226763,Fungi
76018,226772,Fungi
76019,226773,Fungi
76020,226777,NotFungi
76021,226780,Fungi
76022,226781,Fungi
76023,226782,Fungi
76024,226785,Fungi
76025,226786,Fungi
76026,226789,Fungi
76027,226791,Fungi
76028,226792,Fungi
76029,226793,Fungi
76030,226795,Fungi
76031,226796,Fungi
76032,226797,Fungi
76033,226802,Fungi
76034,226803,Fungi
76035,226811,Fungi
76036,226812,Fungi
76037,226813,Fungi
76038,226814,Fungi
76039,226815,Fungi
76040,226816,Fungi
76041,226817,Fungi
76042,226818,Fungi
76043,226824,Fungi
76044,226825,Fungi
76045,226829,Fungi
76046,226855,Fungi
76047,226856,Fungi
76048,226857,Fungi
76049,226858,Fungi
76050,226859,Fungi
76051,226860,Fungi
76052,226867,Fungi
76053,226868,Fungi
76054,226869,Fungi
76055,226870,Fungi
76056,226871,Fungi
76057,226872,Fungi
76058,226874,Fungi
76059,226875,Fungi
76060,226876,Fungi
76061,226877,Fungi
76062,226878,Fungi
76063,226879,Fungi
76064,226880,Fungi
76065,226881,Fungi
76066,226882,Fungi
76067,226883,Fungi
76068,226884,Fungi
76069,226885,Fungi
76070,226888,Fungi
76071,226889,Fungi
76072,226890,Fungi
76073,226898,Fungi
76074,226899,Fungi
76075,226902,Fungi
76076,226903,Fungi
76077,226918,Fungi
76078,226920,Fungi
76079,226921,Fungi
76080,226922,Fungi
76081,226923,Fungi
76082,226925,Fungi
76083,226926,Fungi
76084,226927,Fungi
76085,226938,Fungi
76086,226939,Fungi
76087,226965,Fungi
76088,226966,Fungi
76089,226967,Fungi
76090,226968,Fungi
76091,226973,Fungi
76092,226974,Fungi
76093,226975,Fungi
76094,226979,Fungi
76095,226980,Fungi
76096,226981,Fungi
76097,226988,Fungi
76098,226989,Fungi
76099,226990,Fungi
76100,226991,Fungi
76101,226992,Fungi
76102,226993,Fungi
76103,227008,Fungi
76104,227009,Fungi
76105,227013,Fungi
76106,227014,Fungi
76107,227015,Fungi
76108,227016,Fungi
76109,227017,Fungi
76110,227018,Fungi
76111,227019,Fungi
76112,227020,Fungi
76113,227021,Fungi
76114,227022,Fungi
76115,227023,Fungi
76116,227024,Fungi
76117,227025,Fungi
76118,227026,Fungi
76119,227028,Fungi
76120,227029,Fungi
76121,227030,Fungi
76122,227042,Fungi
76123,227044,Fungi
76124,227045,Fungi
76125,227046,Fungi
76126,227047,Fungi
76127,227052,Fungi
76128,227053,Fungi
76129,227054,Fungi
76130,227055,Fungi
76131,227056,Fungi
76132,227057,Fungi
76133,227063,Fungi
76134,227064,Fungi
76135,227065,Fungi
76136,227069,Fungi
76137,227070,Fungi
76138,227079,Fungi
76139,227080,Fungi
76140,227081,Fungi
76141,227082,Fungi
76142,227083,Fungi
76143,227085,Fungi
76144,227086,Fungi
76145,227087,Fungi
76146,227088,Fungi
76147,227089,Fungi
76148,227090,Fungi
76149,227091,Fungi
76150,227092,Fungi
76151,227093,Fungi
76152,227094,Fungi
76153,227096,Fungi
76154,227102,Fungi
76155,227103,Fungi
76156,227111,Fungi
76157,227116,Fungi
76158,227118,Fungi
76159,227122,Fungi
76160,227136,Fungi
76161,227137,Fungi
76162,227138,Fungi
76163,227139,Fungi
76164,227140,Fungi
76165,227141,Fungi
76166,227142,Fungi
76167,227143,Fungi
76168,227144,Fungi
76169,227145,Fungi
76170,227146,Fungi
